                                                                                                                                              10 Nov 2020 22:50:46
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-CSIM


      Epoch (UTCG)         Mean Motion (deg/sec)    Eccentricity    Inclination (deg)    Argument of Perigee (deg)    RAAN (deg)    Mean Anomaly (deg)      BStar 
-----------------------    ---------------------    ------------    -----------------    -------------------------    ----------    ------------------    --------
4 Nov 2020 20:51:45.575                 0.062342        0.001430               97.691                       82.413        19.383               277.872    0.000085
5 Nov 2020 11:18:29.569                 0.062342        0.001431               97.691                       80.628        19.974               279.656    0.000090
5 Nov 2020 16:07:24.219                 0.062342        0.001431               97.691                       80.027        20.171               280.256    0.000092
6 Nov 2020 03:21:31.712                 0.062342        0.001431               97.691                       78.598        20.631               281.685    0.000097
6 Nov 2020 08:10:26.359                 0.062342        0.001431               97.691                       77.991        20.828               282.291    0.000104
6 Nov 2020 17:48:15.607                 0.062342        0.001432               97.691                       76.780        21.222               283.502    0.000107
7 Nov 2020 03:26:04.803                 0.062342        0.001432               97.691                       75.573        21.616               284.707    0.000117
7 Nov 2020 11:27:35.812                 0.062342        0.001432               97.691                       74.582        21.945               285.699    0.000109
7 Nov 2020 19:29:06.791                 0.062342        0.001432               97.691                       73.547        22.273               286.732    0.000111


      Time (UTCG)             x (km)         y (km)         z (km)      Magnitude (km)
6 Nov 2020 05:04:18.700    6076.791117    1853.724658    2818.569818       6950.397198
6 Nov 2020 05:04:18.800    6076.531229    1853.528839    2819.254215       6950.395331
6 Nov 2020 05:04:18.900    6076.271269    1853.332998    2819.938578       6950.393465
6 Nov 2020 05:04:19.000    6076.011236    1853.137135    2820.622908       6950.391598
6 Nov 2020 05:04:19.100    6075.751131    1852.941250    2821.307204       6950.389732
6 Nov 2020 05:04:19.200    6075.490955    1852.745344    2821.991466       6950.387866
6 Nov 2020 05:04:19.300    6075.230706    1852.549415    2822.675695       6950.385999
6 Nov 2020 05:04:19.400    6074.970384    1852.353464    2823.359890       6950.384133
6 Nov 2020 05:04:19.500    6074.709991    1852.157491    2824.044052       6950.382267
6 Nov 2020 05:04:19.600    6074.449526    1851.961497    2824.728180       6950.380401
6 Nov 2020 05:04:19.700    6074.188988    1851.765480    2825.412274       6950.378535
6 Nov 2020 05:04:19.800    6073.928379    1851.569441    2826.096335       6950.376669
6 Nov 2020 05:04:19.900    6073.667697    1851.373380    2826.780362       6950.374803
6 Nov 2020 05:04:20.000    6073.406943    1851.177298    2827.464356       6950.372937
6 Nov 2020 05:04:20.100    6073.146117    1850.981193    2828.148316       6950.371071
6 Nov 2020 05:04:20.200    6072.885219    1850.785066    2828.832242       6950.369205
6 Nov 2020 05:04:20.300    6072.624248    1850.588917    2829.516134       6950.367340
6 Nov 2020 05:04:20.400    6072.363206    1850.392747    2830.199993       6950.365474
6 Nov 2020 05:04:20.500    6072.102092    1850.196554    2830.883818       6950.363609
6 Nov 2020 05:04:20.600    6071.840905    1850.000340    2831.567609       6950.361743
6 Nov 2020 05:04:20.700    6071.579646    1849.804103    2832.251367       6950.359877
6 Nov 2020 05:04:20.800    6071.318316    1849.607845    2832.935091       6950.358012
6 Nov 2020 05:04:20.900    6071.056913    1849.411564    2833.618781       6950.356147
6 Nov 2020 05:04:21.000    6070.795438    1849.215262    2834.302437       6950.354281
6 Nov 2020 05:04:21.100    6070.533891    1849.018937    2834.986060       6950.352416
6 Nov 2020 05:04:21.200    6070.272272    1848.822591    2835.669649       6950.350551
6 Nov 2020 05:04:21.300    6070.010580    1848.626223    2836.353204       6950.348686
6 Nov 2020 05:04:21.400    6069.748817    1848.429832    2837.036725       6950.346821
6 Nov 2020 05:04:21.500    6069.486982    1848.233420    2837.720213       6950.344956
6 Nov 2020 05:04:21.600    6069.225074    1848.036986    2838.403667       6950.343091
6 Nov 2020 05:04:21.700    6068.963095    1847.840530    2839.087087       6950.341226
6 Nov 2020 05:04:21.800    6068.701043    1847.644052    2839.770473       6950.339361
6 Nov 2020 05:04:21.900    6068.438920    1847.447552    2840.453825       6950.337496
6 Nov 2020 05:04:22.000    6068.176724    1847.251030    2841.137144       6950.335632
6 Nov 2020 05:04:22.100    6067.914456    1847.054486    2841.820429       6950.333767
6 Nov 2020 05:04:22.200    6067.652116    1846.857920    2842.503680       6950.331902
6 Nov 2020 05:04:22.300    6067.389705    1846.661332    2843.186897       6950.330038
6 Nov 2020 05:04:22.400    6067.127221    1846.464723    2843.870080       6950.328173
6 Nov 2020 05:04:22.500    6066.864665    1846.268091    2844.553229       6950.326309
6 Nov 2020 05:04:22.600    6066.602037    1846.071438    2845.236345       6950.324444
6 Nov 2020 05:04:22.700    6066.339337    1845.874762    2845.919426       6950.322580
6 Nov 2020 05:04:22.800    6066.076565    1845.678065    2846.602474       6950.320716
6 Nov 2020 05:04:22.900    6065.813721    1845.481346    2847.285488       6950.318852
6 Nov 2020 05:04:23.000    6065.550804    1845.284604    2847.968468       6950.316987
6 Nov 2020 05:04:23.100    6065.287816    1845.087841    2848.651414       6950.315123
6 Nov 2020 05:04:23.200    6065.024756    1844.891056    2849.334326       6950.313259
6 Nov 2020 05:04:23.300    6064.761624    1844.694249    2850.017204       6950.311395
6 Nov 2020 05:04:23.400    6064.498420    1844.497421    2850.700048       6950.309531
6 Nov 2020 05:04:23.500    6064.235143    1844.300570    2851.382858       6950.307667
6 Nov 2020 05:04:23.600    6063.971795    1844.103697    2852.065635       6950.305804
6 Nov 2020 05:04:23.700    6063.708375    1843.906803    2852.748377       6950.303940
6 Nov 2020 05:04:23.800    6063.444883    1843.709886    2853.431085       6950.302076
6 Nov 2020 05:04:23.900    6063.181318    1843.512948    2854.113760       6950.300213
6 Nov 2020 05:04:24.000    6062.917682    1843.315988    2854.796400       6950.298349
6 Nov 2020 05:04:24.100    6062.653974    1843.119006    2855.479007       6950.296485
6 Nov 2020 05:04:24.200    6062.390194    1842.922002    2856.161579       6950.294622
6 Nov 2020 05:04:24.300    6062.126342    1842.724976    2856.844117       6950.292759
6 Nov 2020 05:04:24.400    6061.862417    1842.527928    2857.526622       6950.290895
6 Nov 2020 05:04:24.500    6061.598421    1842.330859    2858.209092       6950.289032
6 Nov 2020 05:04:24.600    6061.334353    1842.133767    2858.891529       6950.287169
6 Nov 2020 05:04:24.700    6061.070213    1841.936654    2859.573931       6950.285306
6 Nov 2020 05:04:24.800    6060.806001    1841.739519    2860.256299       6950.283442
6 Nov 2020 05:04:24.900    6060.541717    1841.542362    2860.938633       6950.281579
6 Nov 2020 05:04:25.000    6060.277361    1841.345183    2861.620933       6950.279716
6 Nov 2020 05:04:25.100    6060.012933    1841.147982    2862.303200       6950.277853
6 Nov 2020 05:04:25.200    6059.748433    1840.950759    2862.985432       6950.275991
6 Nov 2020 05:04:25.300    6059.483861    1840.753514    2863.667629       6950.274128
6 Nov 2020 05:04:25.400    6059.219217    1840.556248    2864.349793       6950.272265
6 Nov 2020 05:04:25.500    6058.954501    1840.358960    2865.031923       6950.270402
6 Nov 2020 05:04:25.600    6058.689713    1840.161650    2865.714018       6950.268540
6 Nov 2020 05:04:25.700    6058.424853    1839.964318    2866.396080       6950.266677
6 Nov 2020 05:04:25.800    6058.159922    1839.766964    2867.078107       6950.264814
6 Nov 2020 05:04:25.900    6057.894918    1839.569588    2867.760100       6950.262952
6 Nov 2020 05:04:26.000    6057.629843    1839.372191    2868.442059       6950.261090
6 Nov 2020 05:04:26.100    6057.364695    1839.174771    2869.123984       6950.259227
6 Nov 2020 05:04:26.200    6057.099476    1838.977330    2869.805875       6950.257365
6 Nov 2020 05:04:26.300    6056.834184    1838.779867    2870.487732       6950.255503
6 Nov 2020 05:04:26.400    6056.568821    1838.582382    2871.169554       6950.253641
6 Nov 2020 05:04:26.500    6056.303386    1838.384875    2871.851342       6950.251778
6 Nov 2020 05:04:26.600    6056.037879    1838.187347    2872.533096       6950.249916
6 Nov 2020 05:04:26.700    6055.772300    1837.989797    2873.214816       6950.248054
6 Nov 2020 05:04:26.800    6055.506649    1837.792224    2873.896501       6950.246192
6 Nov 2020 05:04:26.900    6055.240926    1837.594630    2874.578153       6950.244331
6 Nov 2020 05:04:27.000    6054.975131    1837.397015    2875.259770       6950.242469
6 Nov 2020 05:04:27.100    6054.709265    1837.199377    2875.941353       6950.240607
6 Nov 2020 05:04:27.200    6054.443326    1837.001717    2876.622901       6950.238745
6 Nov 2020 05:04:27.300    6054.177316    1836.804036    2877.304416       6950.236884
6 Nov 2020 05:04:27.400    6053.911233    1836.606333    2877.985896       6950.235022
6 Nov 2020 05:04:27.500    6053.645079    1836.408608    2878.667342       6950.233160
6 Nov 2020 05:04:27.600    6053.378853    1836.210861    2879.348753       6950.231299
6 Nov 2020 05:04:27.700    6053.112555    1836.013093    2880.030131       6950.229438
6 Nov 2020 05:04:27.800    6052.846185    1835.815303    2880.711474       6950.227576
6 Nov 2020 05:04:27.900    6052.579743    1835.617490    2881.392782       6950.225715
6 Nov 2020 05:04:28.000    6052.313230    1835.419657    2882.074057       6950.223854
6 Nov 2020 05:04:28.100    6052.046644    1835.221801    2882.755297       6950.221992
6 Nov 2020 05:04:28.200    6051.779987    1835.023923    2883.436502       6950.220131
6 Nov 2020 05:04:28.300    6051.513258    1834.826024    2884.117674       6950.218270
6 Nov 2020 05:04:28.400    6051.246457    1834.628103    2884.798811       6950.216409
6 Nov 2020 05:04:28.500    6050.979584    1834.430160    2885.479914       6950.214548
6 Nov 2020 05:04:28.600    6050.712639    1834.232195    2886.160982       6950.212687
6 Nov 2020 05:04:28.700    6050.445622    1834.034209    2886.842016       6950.210827
6 Nov 2020 05:04:28.800    6050.178534    1833.836201    2887.523016       6950.208966
6 Nov 2020 05:04:28.900    6049.911374    1833.638171    2888.203981       6950.207105
6 Nov 2020 05:04:29.000    6049.644142    1833.440119    2888.884912       6950.205245
6 Nov 2020 05:04:29.100    6049.376838    1833.242046    2889.565808       6950.203384
6 Nov 2020 05:04:29.200    6049.109462    1833.043950    2890.246670       6950.201523
6 Nov 2020 05:04:29.300    6048.842014    1832.845833    2890.927498       6950.199663
6 Nov 2020 05:04:29.400    6048.574495    1832.647694    2891.608291       6950.197803
6 Nov 2020 05:04:29.500    6048.306903    1832.449534    2892.289050       6950.195942
6 Nov 2020 05:04:29.600    6048.039240    1832.251351    2892.969774       6950.194082
6 Nov 2020 05:04:29.700    6047.771505    1832.053147    2893.650464       6950.192222
6 Nov 2020 05:04:29.800    6047.503698    1831.854921    2894.331119       6950.190362
6 Nov 2020 05:04:29.900    6047.235820    1831.656674    2895.011740       6950.188501
6 Nov 2020 05:04:30.000    6046.967869    1831.458404    2895.692327       6950.186641
6 Nov 2020 05:04:30.100    6046.699847    1831.260113    2896.372879       6950.184781
6 Nov 2020 05:04:30.200    6046.431753    1831.061800    2897.053396       6950.182922
6 Nov 2020 05:04:30.300    6046.163587    1830.863466    2897.733879       6950.181062
6 Nov 2020 05:04:30.400    6045.895350    1830.665109    2898.414328       6950.179202
6 Nov 2020 05:04:30.500    6045.627040    1830.466731    2899.094742       6950.177342
6 Nov 2020 05:04:30.600    6045.358659    1830.268332    2899.775121       6950.175482
6 Nov 2020 05:04:30.700    6045.090206    1830.069910    2900.455466       6950.173623
6 Nov 2020 05:04:30.800    6044.821681    1829.871467    2901.135777       6950.171763
6 Nov 2020 05:04:30.900    6044.553085    1829.673002    2901.816053       6950.169904
6 Nov 2020 05:04:31.000    6044.284416    1829.474515    2902.496294       6950.168044
6 Nov 2020 05:04:31.100    6044.015676    1829.276006    2903.176501       6950.166185
6 Nov 2020 05:04:31.200    6043.746864    1829.077476    2903.856673       6950.164326
6 Nov 2020 05:04:31.300    6043.477981    1828.878924    2904.536810       6950.162466
6 Nov 2020 05:04:31.400    6043.209025    1828.680351    2905.216913       6950.160607
6 Nov 2020 05:04:31.500    6042.939998    1828.481755    2905.896982       6950.158748
6 Nov 2020 05:04:31.600    6042.670899    1828.283138    2906.577016       6950.156889
6 Nov 2020 05:04:31.700    6042.401729    1828.084500    2907.257015       6950.155030
6 Nov 2020 05:04:31.800    6042.132486    1827.885839    2907.936980       6950.153171
6 Nov 2020 05:04:31.900    6041.863172    1827.687157    2908.616910       6950.151312
6 Nov 2020 05:04:32.000    6041.593786    1827.488453    2909.296805       6950.149453
6 Nov 2020 05:04:32.100    6041.324328    1827.289727    2909.976666       6950.147594
6 Nov 2020 05:04:32.200    6041.054799    1827.090980    2910.656492       6950.145736
6 Nov 2020 05:04:32.300    6040.785198    1826.892211    2911.336283       6950.143877
6 Nov 2020 05:04:32.400    6040.515525    1826.693420    2912.016040       6950.142018
6 Nov 2020 05:04:32.500    6040.245780    1826.494608    2912.695762       6950.140160
6 Nov 2020 05:04:32.600    6039.975964    1826.295774    2913.375449       6950.138301
6 Nov 2020 05:04:32.700    6039.706076    1826.096918    2914.055102       6950.136443
6 Nov 2020 05:04:32.800    6039.436116    1825.898041    2914.734720       6950.134585
6 Nov 2020 05:04:32.900    6039.166085    1825.699142    2915.414303       6950.132726
6 Nov 2020 05:04:33.000    6038.895981    1825.500221    2916.093852       6950.130868
6 Nov 2020 05:04:33.100    6038.625807    1825.301278    2916.773366       6950.129010
6 Nov 2020 05:04:33.200    6038.355560    1825.102314    2917.452845       6950.127152
6 Nov 2020 05:04:33.300    6038.085242    1824.903328    2918.132289       6950.125294
6 Nov 2020 05:04:33.400    6037.814851    1824.704321    2918.811699       6950.123436
6 Nov 2020 05:04:33.500    6037.544390    1824.505292    2919.491073       6950.121578
6 Nov 2020 05:04:33.600    6037.273856    1824.306241    2920.170414       6950.119720
6 Nov 2020 05:04:33.700    6037.003251    1824.107169    2920.849719       6950.117862
6 Nov 2020 05:04:33.800    6036.732574    1823.908074    2921.528989       6950.116004
6 Nov 2020 05:04:33.900    6036.461826    1823.708959    2922.208225       6950.114147
6 Nov 2020 05:04:34.000    6036.191006    1823.509821    2922.887426       6950.112289
6 Nov 2020 05:04:34.100    6035.920114    1823.310662    2923.566592       6950.110432
6 Nov 2020 05:04:34.200    6035.649150    1823.111481    2924.245724       6950.108574
6 Nov 2020 05:04:34.300    6035.378115    1822.912279    2924.924820       6950.106717
6 Nov 2020 05:04:34.400    6035.107008    1822.713055    2925.603882       6950.104859
6 Nov 2020 05:04:34.500    6034.835830    1822.513809    2926.282909       6950.103002
6 Nov 2020 05:04:34.600    6034.564579    1822.314542    2926.961901       6950.101145
6 Nov 2020 05:04:34.700    6034.293258    1822.115253    2927.640858       6950.099287
6 Nov 2020 05:04:34.800    6034.021864    1821.915942    2928.319780       6950.097430
6 Nov 2020 05:04:34.900    6033.750399    1821.716610    2928.998668       6950.095573
6 Nov 2020 05:04:35.000    6033.478862    1821.517256    2929.677520       6950.093716
6 Nov 2020 05:04:35.100    6033.207253    1821.317880    2930.356338       6950.091859
6 Nov 2020 05:04:35.200    6032.935573    1821.118483    2931.035121       6950.090002
6 Nov 2020 05:04:35.300    6032.663822    1820.919064    2931.713869       6950.088146
6 Nov 2020 05:04:35.400    6032.391998    1820.719624    2932.392582       6950.086289
6 Nov 2020 05:04:35.500    6032.120103    1820.520162    2933.071260       6950.084432
6 Nov 2020 05:04:35.600    6031.848136    1820.320678    2933.749903       6950.082575
6 Nov 2020 05:04:35.700    6031.576098    1820.121173    2934.428511       6950.080719
6 Nov 2020 05:04:35.800    6031.303988    1819.921646    2935.107084       6950.078862
6 Nov 2020 05:04:35.900    6031.031807    1819.722098    2935.785622       6950.077006
6 Nov 2020 05:04:36.000    6030.759553    1819.522528    2936.464126       6950.075149
6 Nov 2020 05:04:36.100    6030.487229    1819.322936    2937.142594       6950.073293
6 Nov 2020 05:04:36.200    6030.214832    1819.123323    2937.821028       6950.071437
6 Nov 2020 05:04:36.300    6029.942364    1818.923688    2938.499426       6950.069581
6 Nov 2020 05:04:36.400    6029.669825    1818.724031    2939.177789       6950.067724
6 Nov 2020 05:04:36.500    6029.397214    1818.524353    2939.856118       6950.065868
6 Nov 2020 05:04:36.600    6029.124531    1818.324653    2940.534411       6950.064012
6 Nov 2020 05:04:36.700    6028.851776    1818.124932    2941.212670       6950.062156
6 Nov 2020 05:04:36.800    6028.578950    1817.925189    2941.890893       6950.060300
6 Nov 2020 05:04:36.900    6028.306053    1817.725425    2942.569081       6950.058445
6 Nov 2020 05:04:37.000    6028.033084    1817.525639    2943.247235       6950.056589
6 Nov 2020 05:04:37.100    6027.760043    1817.325831    2943.925353       6950.054733
6 Nov 2020 05:04:37.200    6027.486930    1817.126002    2944.603436       6950.052877
6 Nov 2020 05:04:37.300    6027.213747    1816.926151    2945.281484       6950.051022
6 Nov 2020 05:04:37.400    6026.940491    1816.726279    2945.959497       6950.049166
6 Nov 2020 05:04:37.500    6026.667164    1816.526385    2946.637476       6950.047311
6 Nov 2020 05:04:37.600    6026.393765    1816.326469    2947.315418       6950.045455
6 Nov 2020 05:04:37.700    6026.120295    1816.126532    2947.993326       6950.043600
6 Nov 2020 05:04:37.800    6025.846753    1815.926573    2948.671199       6950.041745
6 Nov 2020 05:04:37.900    6025.573140    1815.726593    2949.349037       6950.039890
