SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
TECHEDSAT 10            ,45917U,98067RQ,20302.50171878,.00051324,00000-0,72036-3,0,9996,45917,51.6411,46.0421,0.0002095,90.9124,269.2108,15.56211327
KOREASAT 116            ,45920U,20048A,20302.77757652,-.00000364,00000-0,00000+0,0,9990,45920,0.0472,279.4547,0.0001490,285.3860,228.8798,1.00270076 
PROGRESS-MS 15          ,45937U,20050A,20302.54883659,.00001783,00000-0,40043-4,0,9994,45937,51.6458,48.5840,0.0001737,71.0418,294.9082,15.49346667
2020-051A               ,45939U,20051A,20302.52625315,.00000869,00000-0,41947-4,0,9996,45939,97.4892,15.8639,0.0012252,0.7084,95.2597,15.21290805
2020-051B               ,45940U,20051B,20302.86016582,.00002636,00000-0,10764-3,0,9991,45940,97.4886,16.6362,0.0010533,304.7909,163.6803,15.25263086
2020-051C               ,45941U,20051C,20302.85865183,.00001310,00000-0,55124-4,0,9998,45941,97.4904,16.6541,0.0011154,305.0547,147.2894,15.25157989
2020-053A               ,45985U,20053A,20297.77423120,-.00000352,00000-0,10000-3,0,9992,45985,0.3164,262.0399,0.2362229,198.4946,310.8021,1.00351077 
2020-053B               ,45986U,20053B,20300.75731457,-.00000175,00000-0,00000+0,0,9999,45986,0.2894,261.5004,0.2192561,198.9009,284.7158,1.00244345 
GAOFEN 9-04             ,46025U,20054A,20302.85319115,.00000968,00000-0,43443-4,0,9993,46025,97.4646,13.9167,0.0013364,331.6365,163.0577,15.23546249
Q-SAT                   ,46026U,20054B,20302.82054887,.00001349,00000-0,58383-4,0,9996,46026,97.4641,13.9573,0.0016487,340.2178,158.2180,15.24079540
STARLINK-1522           ,46027U,20055A,20302.58334491,-.00036547,00000-0,-25012-2,0,9994,46027,52.9970,276.9082,0.0001607,55.2298,352.7310,15.05592091
STARLINK-1523           ,46028U,20055B,20302.58334491,-.00038679,00000-0,-26486-2,0,9999,46028,53.0077,276.8526,0.0001509,58.3380,277.5855,15.05598893
STARLINK-1526           ,46029U,20055C,20302.58334491,-.00037820,00000-0,-25886-2,0,9990,46029,53.0141,276.8105,0.0001722,59.3034,312.6203,15.05605052
STARLINK-1534           ,46030U,20055D,20302.91668981,.00022020,00000-0,15263-2,0,9995,46030,53.0002,275.3955,0.0001429,68.8402,202.9055,15.05565865
STARLINK-1544           ,46031U,20055E,20302.58334491,-.00003686,00000-0,-23398-3,0,9993,46031,52.9992,276.8975,0.0001576,61.2386,184.7489,15.05569402
STARLINK-1555           ,46032U,20055F,20302.58334491,-.00035244,00000-0,-24097-2,0,9995,46032,53.0000,276.8956,0.0001417,71.8946,12.0799,15.05611580
STARLINK-1556           ,46033U,20055G,20302.91668981,.00017988,00000-0,12509-2,0,9995,46033,53.0012,275.3956,0.0001356,61.6442,120.1371,15.05569550
STARLINK-1557           ,46034U,20055H,20302.58334491,-.00033991,00000-0,-23236-2,0,9998,46034,52.9983,276.8975,0.0001644,64.3917,91.5202,15.05600324
STARLINK-1558           ,46035U,20055J,20302.58334491,-.00034458,00000-0,-23551-2,0,9998,46035,52.9977,276.8973,0.0001538,66.5210,53.4366,15.05613465
STARLINK-1560           ,46036U,20055K,20302.58334491,-.00035062,00000-0,-23970-2,0,9996,46036,52.9984,276.8941,0.0001477,59.8779,150.0758,15.05612468
STARLINK-1565           ,46037U,20055L,20302.58334491,-.00035614,00000-0,-24356-2,0,9999,46037,52.9993,276.8971,0.0001409,61.3696,166.5894,15.05607252
STARLINK-1567           ,46038U,20055M,20302.58334491,-.00034140,00000-0,-23338-2,0,9992,46038,52.9983,276.8954,0.0001739,59.1554,78.7704,15.05601440
STARLINK-1569           ,46039U,20055N,20302.58334491,-.00034747,00000-0,-23754-2,0,9998,46039,52.9979,276.8973,0.0001415,57.5320,44.4301,15.05608666
STARLINK-1576           ,46040U,20055P,20302.58334491,-.00038383,00000-0,-26282-2,0,9999,46040,53.0015,276.8736,0.0001469,67.4927,250.4463,15.05597126
STARLINK-1580           ,46041U,20055Q,20302.58334491,-.00038827,00000-0,-26581-2,0,9995,46041,53.0019,276.8847,0.0001013,33.8488,266.1200,15.05610020
STARLINK-1581           ,46042U,20055R,20302.58334491,-.00035374,00000-0,-25268-2,0,9991,46042,53.0211,276.6754,0.0001682,62.6640,20.5427,15.03984988
STARLINK-1582           ,46043U,20055S,20302.58334491,-.00035789,00000-0,-24479-2,0,9995,46043,52.9989,276.8994,0.0000720,73.3346,352.6283,15.05605721
STARLINK-1584           ,46044U,20055T,20302.83335648,.00039022,00000-0,26845-2,0,9990,46044,53.0109,275.7070,0.0001032,63.0938,206.7320,15.05553302
STARLINK-1591           ,46045U,20055U,20302.58334491,-.00037282,00000-0,-25517-2,0,9991,46045,53.0005,276.8928,0.0001723,59.3306,222.6040,15.05599170
STARLINK-1514           ,46046U,20055V,20302.58334491,-.00034745,00000-0,-23763-2,0,9994,46046,53.0000,266.8926,0.0001774,56.8814,145.1370,15.05591865
STARLINK-1524           ,46047U,20055W,20302.58334491,-.00032991,00000-0,-22540-2,0,9998,46047,52.9995,266.8877,0.0001701,70.7207,59.2857,15.05605917
STARLINK-1527           ,46048U,20055X,20302.58334491,-.00033325,00000-0,-22776-2,0,9992,46048,53.0003,266.8924,0.0001792,63.3670,84.6614,15.05597373
STARLINK-1530           ,46049U,20055Y,20302.58334491,-.00033812,00000-0,-23112-2,0,9999,46049,52.9987,266.8888,0.0001604,67.1211,98.9147,15.05600653
STARLINK-1535           ,46050U,20055Z,20302.58334491,-.00034926,00000-0,-23887-2,0,9997,46050,52.9846,266.9818,0.0001808,58.5467,323.4628,15.05593783
STARLINK-1540           ,46051U,20055AA,20302.58334491,-.00036403,00000-0,-24909-2,0,9996,46051,53.0141,266.8228,0.0001734,57.5673,288.4451,15.05597275
STARLINK-1541           ,46052U,20055AB,20302.58334491,-.00033726,00000-0,-23047-2,0,9994,46052,52.9975,266.8973,0.0001788,60.1836,357.8371,15.05608430
STARLINK-1543           ,46053U,20055AC,20302.58334491,-.00034270,00000-0,-23433-2,0,9999,46053,52.9993,266.8977,0.0001828,58.1566,341.8718,15.05593153
STARLINK-1548           ,46054U,20055AD,20302.83335648,.00036478,00000-0,25115-2,0,9992,46054,52.9824,265.8739,0.0001857,65.8292,214.0831,15.05553927
STARLINK-1554           ,46055U,20055AE,20302.58334491,-.00033194,00000-0,-22689-2,0,9997,46055,52.9990,266.8978,0.0001870,58.6164,17.3962,15.05591589
STARLINK-1561           ,46056U,20055AF,20302.58334491,-.00036936,00000-0,-25285-2,0,9990,46056,53.0012,266.8906,0.0001550,64.3168,263.7798,15.05587270
STARLINK-1562           ,46057U,20055AG,20302.58334491,-.00037260,00000-0,-25505-2,0,9997,46057,53.0021,266.8887,0.0001403,67.8831,242.1325,15.05594592
STARLINK-1564           ,46058U,20055AH,20302.58334491,-.00037061,00000-0,-25357-2,0,9992,46058,53.0010,266.8873,0.0001906,46.0579,210.0319,15.05608674
STARLINK-1570           ,46059U,20055AJ,20302.83335648,.00033032,00000-0,22769-2,0,9992,46059,53.0005,265.7641,0.0001461,64.3230,71.5838,15.05558882
STARLINK-1572           ,46060U,20055AK,20302.58334491,-.00036550,00000-0,-25010-2,0,9993,46060,53.0000,266.8873,0.0001682,60.6896,177.3695,15.05597818
STARLINK-1573           ,46061U,20055AL,20302.58334491,-.00037269,00000-0,-25502-2,0,9998,46061,53.0007,266.8882,0.0001986,43.7101,230.3614,15.05606853
STARLINK-1574           ,46062U,20055AM,20302.58334491,-.00033292,00000-0,-22746-2,0,9998,46062,52.9999,266.8905,0.0001747,58.1817,35.9177,15.05609600
STARLINK-1577           ,46063U,20055AN,20302.58334491,-.00032849,00000-0,-22446-2,0,9993,46063,52.9996,266.8910,0.0001889,59.9892,52.0380,15.05598254
STARLINK-1583           ,46064U,20055AP,20302.58334491,-.00037332,00000-0,-25558-2,0,9993,46064,52.9995,266.8885,0.0001685,59.5631,232.5114,15.05589314
STARLINK-1515           ,46065U,20055AQ,20302.58334491,-.01086288,00000-0,-27346-1,0,9995,46065,52.9987,248.9130,0.0001284,94.2181,132.0553,15.41990717
STARLINK-1525           ,46066U,20055AR,20302.58334491,-.01084460,00000-0,-28310-1,0,9998,46066,52.9963,248.8625,0.0001289,83.2842,149.9344,15.40902770
STARLINK-1529           ,46067U,20055AS,20302.58334491,-.01160427,00000-0,-29759-1,0,9995,46067,52.9995,249.6759,0.0001242,82.5313,175.2228,15.41618404
STARLINK-1532           ,46068U,20055AT,20302.58334491,-.01083041,00000-0,-29108-1,0,9990,46068,52.9985,248.9627,0.0001327,89.0787,101.2890,15.40025228
STARLINK-1533           ,46069U,20055AU,20302.83335648,-.01160929,00000-0,-29329-1,0,9990,46069,52.9996,247.7031,0.0001328,102.8450,116.7049,15.42064531
STARLINK-1536           ,46070U,20055AV,20302.58334491,-.01087285,00000-0,-26730-1,0,9995,46070,52.9996,248.9734,0.0001239,84.7130,173.7335,15.42695936
STARLINK-1538           ,46071U,20055AW,20302.58334491,-.01084906,00000-0,-28163-1,0,9995,46071,52.9993,248.8788,0.0001265,89.2846,152.3909,15.41072127
STARLINK-1539           ,46072U,20055AX,20302.58334491,-.01083244,00000-0,-29290-1,0,9992,46072,52.9982,248.9946,0.0001547,124.5734,57.1522,15.39842032
STARLINK-1542           ,46073U,20055AY,20302.58334491,-.01162648,00000-0,-28494-1,0,9994,46073,52.9978,248.8823,0.0001193,89.7382,183.1883,15.42968059
STARLINK-1549           ,46074U,20055AZ,20302.58334491,-.01161705,00000-0,-29015-1,0,9998,46074,52.9999,248.8968,0.0001230,76.8290,191.2595,15.42406046
STARLINK-1551           ,46075U,20055BA,20302.58334491,-.01086925,00000-0,-26880-1,0,9996,46075,52.9997,248.9557,0.0001263,78.9820,171.4872,15.42519547
STARLINK-1552           ,46076U,20055BB,20302.58334491,-.01083818,00000-0,-28797-1,0,9994,46076,52.9969,248.9401,0.0001395,111.0362,96.6461,15.40371273
STARLINK-1559           ,46077U,20055BC,20302.58334491,-.01086527,00000-0,-27193-1,0,9994,46077,52.9987,248.9303,0.0001292,98.3239,136.0957,15.42164371
STARLINK-1563           ,46078U,20055BD,20302.58334491,-.01162657,00000-0,-28592-1,0,9998,46078,52.9995,248.8811,0.0001224,99.8091,171.7218,15.42866814
STARLINK-1566           ,46079U,20055BE,20302.58334491,-.01161733,00000-0,-28934-1,0,9993,46079,52.9983,248.8952,0.0001217,77.6553,191.9887,15.42489666
STARLINK-1568           ,46080U,20055BF,20302.58334491,-.01080245,00000-0,-26868-1,0,9997,46080,52.9974,248.9375,0.0000588,24.7288,217.7255,15.42338440
STARLINK-1571           ,46081U,20055BG,20302.58334491,-.01083884,00000-0,-28635-1,0,9994,46081,52.9974,248.8968,0.0001305,82.8188,133.4695,15.40543280
STARLINK-1578           ,46082U,20055BH,20302.58334491,-.01087527,00000-0,-26584-1,0,9994,46082,52.9968,248.9540,0.0001246,75.6487,190.7883,15.42864836
STARLINK-1579           ,46083U,20055BJ,20302.58334491,-.01083124,00000-0,-28937-1,0,9998,46083,52.9979,248.9433,0.0001329,77.7020,121.2928,15.40205027
GLOBAL-7                ,46088U,20055BP,20302.25319576,.00007752,00000-0,12506-3,0,9991,46088,53.0063,253.8925,0.0002620,343.6305,16.4619,15.53970000
GLOBAL-8                ,46089U,20055BQ,20302.15922779,.00008088,00000-0,13036-3,0,9998,46089,53.0065,254.7435,0.0002977,73.0556,287.0779,15.53928184
BSAT-4B                 ,46112U,20056A,20302.44670796,-.00000354,00000-0,00000-0,0,9990,46112,0.0896,102.5930,0.0002988,65.9659,139.2793,1.00272739 
MEV-2                   ,46113U,20056B,20302.54720378,-.00000077,00000-0,00000+0,0,9995,46113,2.1355,114.8315,0.4351887,193.7978,181.5555,1.36607894 
GALAXY 30               ,46114U,20056C,20302.69910458,-.00000183,00000-0,00000+0,0,9990,46114,0.0071,273.4710,0.0002156,329.8737,130.4079,1.00271852 
STARLINK-1585           ,46117U,20057A,20302.58334491,-.01021271,00000-0,-12739-1,0,9996,46117,52.9982,91.6887,0.0007148,341.5553,286.2149,15.61989088
STARLINK-1588           ,46118U,20057B,20302.58334491,-.00032077,00000-0,-21920-2,0,9995,46118,53.0004,106.8963,0.0001573,89.6085,3.5131,15.05584629
STARLINK-1593           ,46119U,20057C,20302.58334491,-.00029151,00000-0,-19883-2,0,9990,46119,53.0014,106.8921,0.0001559,86.0501,61.0700,15.05607165
STARLINK-1601           ,46120U,20057D,20302.83335648,.00021318,00000-0,14789-2,0,9990,46120,53.0019,105.7719,0.0001733,79.9365,73.1090,15.05553698
STARLINK-1602           ,46121U,20057E,20302.83335648,-.01092364,00000-0,-14290-1,0,9999,46121,52.9979,90.5009,0.0002915,1.3176,223.9965,15.60569590
STARLINK-1604           ,46122U,20057F,20302.58334491,-.00011758,00000-0,-12260-3,0,9991,46122,52.9988,92.3877,0.0005950,5.2227,288.1469,15.62748952
STARLINK-1605           ,46123U,20057G,20302.58334491,-.00010834,00000-0,-11238-3,0,9990,46123,52.9988,92.3784,0.0007420,17.0181,281.3933,15.62753063
STARLINK-1614           ,46124U,20057H,20302.58334491,-.00015275,00000-0,-16109-3,0,9997,46124,52.9983,92.3815,0.0007493,354.8313,301.0634,15.62733131
STARLINK-1618           ,46125U,20057J,20302.83335648,.00016647,00000-0,11596-2,0,9997,46125,53.0011,105.7708,0.0001641,84.0201,320.8971,15.05560882
STARLINK-1619           ,46126U,20057K,20302.83335648,.00017924,00000-0,12468-2,0,9996,46126,53.0008,105.7708,0.0001919,95.2321,3.6861,15.05561076
STARLINK-1621           ,46127U,20057L,20302.83335648,-.00644866,00000-0,-75459-2,0,9999,46127,52.9963,91.1923,0.0007497,351.7950,254.8218,15.62908530
STARLINK-1622           ,46128U,20057M,20302.83335648,.00065590,00000-0,71699-3,0,9992,46128,52.9991,90.4371,0.0004059,9.4212,239.0209,15.62723605
STARLINK-1623           ,46129U,20057N,20302.83335648,.00064024,00000-0,69987-3,0,9991,46129,52.9989,91.1673,0.0008288,347.1979,270.9651,15.62703346
STARLINK-1624           ,46130U,20057P,20302.58334491,-.00009010,00000-0,-92878-4,0,9992,46130,52.9988,92.3711,0.0004205,6.5185,295.9089,15.62673678
STARLINK-1625           ,46131U,20057Q,20302.83335648,-.01037179,00000-0,-13428-1,0,9995,46131,52.9980,90.4986,0.0001961,23.8569,203.2010,15.60717062
STARLINK-1630           ,46132U,20057R,20302.58334491,-.00040920,00000-0,-28047-2,0,9994,46132,53.0009,106.8914,0.0001438,84.4551,134.7389,15.05589911
STARLINK-1637           ,46133U,20057S,20302.83335648,.00062545,00000-0,68361-3,0,9997,46133,53.0013,90.4254,0.0008669,326.0377,284.9474,15.62712685
STARLINK-1638           ,46134U,20057T,20302.58334491,-.00010376,00000-0,-10737-3,0,9996,46134,52.9990,92.4152,0.0007034,3.0012,278.8689,15.62758984
STARLINK-1639           ,46135U,20057U,20302.58334491,-.00014456,00000-0,-15242-3,0,9996,46135,52.9998,92.3723,0.0002334,24.5369,276.4398,15.62731264
STARLINK-1643           ,46136U,20057V,20302.58334491,-.01028454,00000-0,-68684-1,0,9997,46136,52.9974,96.9073,0.0001431,90.1234,110.1046,15.09314368
STARLINK-1586           ,46137U,20057W,20302.91668981,-.00873068,00000-0,-11229-1,0,9990,46137,52.9958,90.0852,0.0007998,305.4323,33.9964,15.60788429
STARLINK-1590           ,46138U,20057X,20302.58334491,-.00031318,00000-0,-21380-2,0,9994,46138,53.0017,106.8912,0.0001884,101.8055,9.3287,15.05608712
STARLINK-1592           ,46139U,20057Y,20302.83335648,.00023226,00000-0,16085-2,0,9991,46139,53.0016,105.7717,0.0001592,78.8362,110.1330,15.05568070
STARLINK-1594           ,46140U,20057Z,20302.58334491,-.00010885,00000-0,-11288-3,0,9990,46140,53.0000,92.3855,0.0008658,357.0585,294.9925,15.62750670
STARLINK-1596           ,46141U,20057AA,20302.83335648,-.00037164,00000-0,-40117-3,0,9996,46141,52.9977,91.1473,0.0006559,6.4926,260.5953,15.62763806
STARLINK-1597           ,46142U,20057AB,20302.83335648,-.00038450,00000-0,-26320-2,0,9995,46142,52.9776,105.8985,0.0001606,87.4823,191.5135,15.05607541
STARLINK-1599           ,46143U,20057AC,20302.58334491,-.00769122,00000-0,-94696-2,0,9991,46143,52.9993,91.6959,0.0004870,349.9937,279.3643,15.62039338
STARLINK-1606           ,46144U,20057AD,20302.58334491,-.01082697,00000-0,-13180-1,0,9996,46144,53.0001,91.6985,0.0003378,4.4509,266.2227,15.62387763
STARLINK-1607           ,46145U,20057AE,20302.83335648,.00064402,00000-0,70476-3,0,9994,46145,52.9996,91.1993,0.0004329,10.9451,231.9607,15.62702178
STARLINK-1608           ,46146U,20057AF,20302.58334491,-.00026253,00000-0,-17888-2,0,9993,46146,52.9999,106.8908,0.0001498,91.5119,217.6423,15.05590420
STARLINK-1611           ,46147U,20057AG,20302.83335648,.00021205,00000-0,14702-2,0,9999,46147,52.9984,105.7828,0.0001855,88.7101,226.2797,15.05577668
STARLINK-1616           ,46148U,20057AH,20302.58334491,-.01011756,00000-0,-13260-1,0,9997,46148,52.9982,91.7377,0.0003855,3.3980,248.7834,15.60742516
STARLINK-1620           ,46149U,20057AJ,20302.83335648,-.01063641,00000-0,-12927-1,0,9990,46149,52.9984,90.4718,0.0008135,340.3991,264.1035,15.62747493
STARLINK-1629           ,46150U,20057AK,20302.83335648,.00023951,00000-0,16571-2,0,9999,46150,53.0110,105.7226,0.0001543,86.6355,156.2943,15.05586796
STARLINK-1631           ,46151U,20057AL,20302.58334491,-.01093477,00000-0,-16151-1,0,9993,46151,52.9968,90.9846,0.0001405,53.3667,189.3882,15.57409709
STARLINK-1634           ,46152U,20057AM,20302.83335648,.00017151,00000-0,11936-2,0,9996,46152,53.0003,105.7689,0.0001572,81.8873,359.0659,15.05572986
STARLINK-1636           ,46153U,20057AN,20302.58334491,-.01091723,00000-0,-16687-1,0,9991,46153,52.9989,91.0294,0.0001532,46.6862,177.7992,15.56493499
STARLINK-1642           ,46154U,20057AP,20302.83335648,.00031662,00000-0,21832-2,0,9997,46154,52.9995,95.7651,0.0001777,82.3331,116.6074,15.05566535
STARLINK-1667           ,46155U,20057AQ,20302.58334491,-.00016983,00000-0,-18006-3,0,9996,46155,53.0004,91.6250,0.0002418,22.9843,280.9626,15.62741670
STARLINK-1545           ,46156U,20057AR,20302.58334491,-.01015830,00000-0,-12407-1,0,9995,46156,52.9993,91.7022,0.0003723,3.5485,268.4811,15.62559131
STARLINK-1587           ,46157U,20057AS,20302.83335648,.00067238,00000-0,73417-3,0,9995,46157,52.9980,90.4399,0.0006654,352.1771,263.9048,15.62726421
STARLINK-1589           ,46158U,20057AT,20302.58334491,-.00008574,00000-0,-87847-4,0,9996,46158,52.9986,92.3916,0.0002529,23.1082,266.3947,15.62757533
STARLINK-1595           ,46159U,20057AU,20302.83335648,.00018826,00000-0,13084-2,0,9999,46159,52.9924,105.8049,0.0001512,75.5458,275.3881,15.05561685
STARLINK-1598           ,46160U,20057AV,20302.83335648,-.01034336,00000-0,-13251-1,0,9993,46160,53.0017,90.5068,0.0009458,333.9504,258.6683,15.61300918
STARLINK-1600           ,46161U,20057AW,20302.83335648,-.01013714,00000-0,-12530-1,0,9990,46161,52.9970,90.4563,0.0001925,29.4717,212.3316,15.62268926
STARLINK-1603           ,46162U,20057AX,20302.58334491,-.01066878,00000-0,-12960-1,0,9994,46162,52.9969,91.6897,0.0008722,334.7557,298.5729,15.62757669
STARLINK-1610           ,46163U,20057AY,20302.58334491,-.00015699,00000-0,-16604-3,0,9990,46163,52.9986,91.6696,0.0002422,19.0926,265.8122,15.62732843
STARLINK-1612           ,46164U,20057AZ,20302.58334491,-.00016020,00000-0,-16926-3,0,9997,46164,53.0007,91.6659,0.0004384,14.8969,271.2706,15.62763782
STARLINK-1613           ,46165U,20057BA,20302.58334491,-.00026182,00000-0,-17839-2,0,9991,46165,52.9999,106.8937,0.0001365,78.3659,122.7738,15.05590343
STARLINK-1615           ,46166U,20057BB,20302.83335648,.00023817,00000-0,16491-2,0,9998,46166,53.0175,105.6769,0.0001424,90.5220,170.3844,15.05560925
STARLINK-1626           ,46167U,20057BC,20302.83335648,.00022388,00000-0,15512-2,0,9994,46167,53.0005,105.7704,0.0001808,87.8823,83.0747,15.05570231
STARLINK-1627           ,46168U,20057BD,20302.83335648,-.00039383,00000-0,-42591-3,0,9998,46168,52.9980,91.1542,0.0004121,11.7245,250.2684,15.62764933
STARLINK-1628           ,46169U,20057BE,20302.83335648,.00023769,00000-0,16452-2,0,9994,46169,53.0014,105.7709,0.0001687,85.1622,121.8336,15.05575279
STARLINK-1632           ,46170U,20057BF,20302.58334491,-.00012828,00000-0,-13447-3,0,9991,46170,52.9981,92.3832,0.0002583,15.1382,282.0234,15.62746785
STARLINK-1633           ,46171U,20057BG,20302.83335648,-.01090890,00000-0,-14347-1,0,9999,46171,52.9974,90.5043,0.0003543,358.7104,220.9287,15.60421648
STARLINK-1635           ,46172U,20057BH,20302.83335648,-.01106996,00000-0,-15430-1,0,9999,46172,52.9968,90.4866,0.0004954,220.9700,13.7510,15.58931125
STARLINK-1640           ,46173U,20057BJ,20302.83335648,.00019884,00000-0,13801-2,0,9997,46173,52.9993,105.7789,0.0001592,73.1314,259.8910,15.05577534
STARLINK-1641           ,46174U,20057BK,20302.83335648,.00022033,00000-0,15269-2,0,9998,46174,52.9804,105.8773,0.0001472,83.9664,212.9503,15.05572371
SKYSAT-C17              ,46179U,20057BQ,20302.74754552,.00022397,00000-0,17112-3,0,9995,46179,52.9999,87.4436,0.0009873,183.9332,176.1609,15.72072768
SKYSAT-C18              ,46180U,20057BR,20302.55140110,.00009634,00000-0,10533-3,0,9994,46180,52.9951,85.3673,0.0008721,269.3572,90.6442,15.64070344
2020-058A               ,46232U,20058A,20302.81265781,-.00000073,00000-0,00000+0,0,9997,46232,97.4956,350.3139,0.0016230,37.1898,52.7657,15.23465428
2020-058B               ,46233U,20058B,20302.86136988,.00000569,00000-0,26354-4,0,9993,46233,97.4954,350.3829,0.0017469,41.3977,11.1832,15.24101345
2020-058C               ,46234U,20058C,20302.47650163,.00000974,00000-0,42901-4,0,9993,46234,97.4956,350.0008,0.0017774,43.0736,65.1642,15.24147927
SKYSAT-C19              ,46235U,20057BS,20302.55550008,.00020040,00000-0,15750-3,0,9996,46235,52.9987,87.6285,0.0002598,110.9606,249.1688,15.71531221
SAOCOM 1B               ,46265U,20059A,20302.53615705,.00029952,00000-0,35320-2,0,9990,46265,97.8858,125.8239,0.0001754,101.3846,257.9798,14.84672606
GNOMES-1                ,46266U,20059B,20302.79224187,.00000303,00000-0,39137-4,0,9990,46266,97.8843,126.2871,0.0004445,326.0327,34.0604,14.87906217
TYVAK-0172              ,46267U,20059C,20302.78103689,.00000466,00000-0,56540-4,0,9990,46267,97.8715,126.2082,0.0005696,329.9253,30.1635,14.88197019
RLFL14                  ,46268U,20060A,20302.51983895,.00000728,00000-0,59943-4,0,9990,46268,45.1045,21.5892,0.0012802,240.3308,119.6351,15.09612083
CAPELLA-2               ,46269U,20060B,20302.52805381,.00003699,00000-0,24199-3,0,9999,46269,45.1019,21.6553,0.0011519,245.4879,114.4814,15.09523362
NUSAT-6 (HYPATIA)       ,46272U,20061A,20302.54267074,.00073795,00000-0,34100-2,0,9993,46272,97.4149,14.6431,0.0008151,23.0780,337.0830,15.19850328
ESAIL                   ,46273U,20061B,20302.81668457,.00000788,00000-0,45442-4,0,9999,46273,97.4630,14.9155,0.0007555,48.4389,311.7490,15.15214160
ION-MK01                ,46274U,20061C,20302.48502212,.00000576,00000-0,34140-4,0,9997,46274,97.4638,14.5947,0.0007449,51.8577,308.3326,15.15190062
ATHENA                  ,46275U,20061D,20302.45747963,.00000486,00000-0,28742-4,0,9990,46275,97.4589,14.6011,0.0002818,84.0860,276.0693,15.15998157
UPMSAT-2                ,46276U,20061E,20302.78441177,.00000841,00000-0,47118-4,0,9998,46276,97.4590,14.9306,0.0003036,89.2256,270.9324,15.16093191
NEMO-HD                 ,46277U,20061F,20302.80485126,.00000708,00000-0,40182-4,0,9990,46277,97.4587,14.9527,0.0003218,90.2674,26.9788,15.16112587
GHGSAT-C1               ,46278U,20061G,20302.84018178,.00000914,00000-0,50492-4,0,9998,46278,97.4594,15.0095,0.0003285,122.7976,237.3568,15.16375758
SIMBA                   ,46279U,20061H,20302.48660991,.00001248,00000-0,81092-4,0,9996,46279,97.5144,14.5509,0.0005201,143.5321,216.6263,15.09796074
TRISAT                  ,46280U,20061J,20302.41874727,.00000964,00000-0,63476-4,0,9995,46280,97.5141,14.4870,0.0004934,141.0000,219.1586,15.09824987
PICASSO-BEL             ,46281U,20061K,20302.81434292,.00001834,00000-0,11705-3,0,9993,46281,97.5138,14.8769,0.0004987,139.3516,220.8086,15.09912026
FLOCK 4V-9              ,46282U,20061L,20302.48248985,.00000797,00000-0,53086-4,0,9995,46282,97.5140,14.5549,0.0004636,139.7049,220.4524,15.09889286
FLOCK 4V-12             ,46283U,20061M,20302.48144242,.00001082,00000-0,70577-4,0,9999,46283,97.5144,14.5574,0.0004716,139.4263,220.7318,15.09929223
DIDO 3                  ,46284U,20061N,20302.48136237,.00001046,00000-0,68350-4,0,9991,46284,97.5137,14.5545,0.0004709,136.9583,223.2015,15.09930031
FLOCK 4V-11             ,46285U,20061P,20302.14955630,.00000793,00000-0,52737-4,0,9991,46285,97.5143,14.2345,0.0004630,138.1922,221.9661,15.09930960
FLOCK 4V-14             ,46286U,20061Q,20302.48033010,.00000817,00000-0,54201-4,0,9993,46286,97.5143,14.5596,0.0004599,137.0024,223.1565,15.09949111
AMICALSAT               ,46287U,20061R,20302.47879414,.00001058,00000-0,68976-4,0,9991,46287,97.5141,14.5608,0.0003381,147.1525,212.9915,15.10001472
FLOCK 4V-8              ,46288U,20061S,20302.47868991,.00000847,00000-0,55980-4,0,9996,46288,97.5143,14.5608,0.0003419,143.2627,216.8837,15.09994672
FLOCK 4V-6              ,46289U,20061T,20302.47731172,.00000779,00000-0,51752-4,0,9994,46289,97.5143,14.5637,0.0003468,140.7836,219.3645,15.10031254
FLOCK 4V-5              ,46290U,20061U,20302.47682513,.00000744,00000-0,49618-4,0,9990,46290,97.5142,14.5630,0.0003392,140.6133,219.5344,15.10043704
FLOCK 4V-7              ,46291U,20061V,20302.21155684,.00000796,00000-0,52756-4,0,9991,46291,97.5145,14.3049,0.0003276,141.0788,219.0678,15.10049720
3CAT-5A                 ,46292U,20061W,20302.80102689,.00000480,00000-0,33176-4,0,9999,46292,97.5140,14.8966,0.0004907,115.2543,244.9195,15.10230968
3CAT-5B                 ,46293U,20061X,20302.79878552,.00000597,00000-0,40260-4,0,9998,46293,97.5138,14.8981,0.0004882,112.7522,247.4223,15.10297024
TYVAK-0088              ,46294U,20061Y,20302.79779160,.00001130,00000-0,72736-4,0,9991,46294,97.5141,14.9014,0.0004692,114.2210,245.9510,15.10345916
TYVAK-0171              ,46295U,20061Z,20302.79696107,.00001737,00000-0,10961-3,0,9995,46295,97.5141,14.9020,0.0004956,116.6460,243.5277,15.10390374
FLOCK 4V-10             ,46296U,20061AA,20302.46054791,.00000439,00000-0,30458-4,0,9999,46296,97.5145,14.5871,0.0002391,102.2368,257.9129,15.10485749
FLOCK 4V-13             ,46297U,20061AB,20302.19439737,.00000367,00000-0,26091-4,0,9995,46297,97.5143,14.3277,0.0002404,100.0123,260.1378,15.10513309
LEMUR-2-ETHANOAKES      ,46298U,20061AC,20302.32379485,.00001859,00000-0,11614-3,0,9995,46298,97.5151,14.4630,0.0002660,103.1324,257.0203,15.10671221
