SatNAME,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
YAOGAN 17B              ,39240U,13046B,20303.53706171,-.00000088,00000-0,27077-5,0,9995,39240,63.4068,344.9349,0.0241936,4.6855,355.6356,13.45198721
YAOGAN 17C              ,39241U,13046C,20303.53685532,-.00000016,00000-0,10586-3,0,9999,39241,63.4071,344.0044,0.0242779,4.6642,355.6565,13.45199020
GONETS-M 5              ,39249U,13048A,20303.49962248,.00000016,00000-0,42088-4,0,9998,39249,82.4842,185.5063,0.0016898,22.1851,337.9957,12.42877346
GONETS-M 6              ,39250U,13048B,20303.46183485,.00000029,00000-0,13860-3,0,9994,39250,82.4884,186.1532,0.0019387,51.2337,309.0470,12.42945042
GONETS-M 7              ,39251U,13048C,20303.47448277,.00000012,00000-0,14416-4,0,9990,39251,82.4924,187.3106,0.0016995,18.1632,342.0053,12.42874471
HISAKI (SPRINT-A)       ,39253U,13049A,20303.72710833,.00000076,00000-0,13110-4,0,9991,39253,29.7198,231.9608,0.0137179,269.6609,88.8243,13.55231399
AEHF-3 (USA 246)        ,39256U,13050A,20303.58105075,-.00000355,00000-0,00000-0,0,9997,39256,0.6082,23.0772,0.0004251,219.1166,116.4757,1.00271524 
FENGYUN 3C              ,39260U,13052A,20303.75631892,-.00000024,00000-0,89254-5,0,9990,39260,98.5350,348.6343,0.0011028,183.8400,176.2687,14.15848058
CASSIOPE                ,39265U,13055A,20303.61015999,.00003017,00000-0,85762-4,0,9990,39265,80.9687,174.1146,0.0656331,270.5652,82.0414,14.30225562
POPACS 1                ,39268U,13055D,20303.28297034,.00006646,00000-0,18074-3,0,9990,39268,81.0001,154.5898,0.0612416,184.3539,175.2187,14.40367071
POPACS 2                ,39269U,13055E,20303.40669698,.00003092,00000-0,89265-4,0,9997,39269,81.0175,195.6345,0.0673936,290.7969,62.2295,14.26184303
POPACS 3                ,39270U,13055F,20303.49222021,.00003373,00000-0,10426-3,0,9997,39270,81.0192,219.0729,0.0708502,357.9189,1.9064,14.17298297
ASTRA 2E                ,39285U,13056A,20303.50717300,.00000151,00000-0,00000-0,0,9990,39285,0.0803,324.2708,0.0003001,250.4255,34.7183,1.00273720 
SHIJIAN-16 (SJ-16)      ,39358U,13057A,20303.75895014,.00000142,00000-0,19503-4,0,9990,39358,74.9738,264.3530,0.0018771,155.6746,204.5327,14.85686811
SIRIUS FM-6             ,39360U,13058A,20303.62546459,-.00000016,00000-0,00000-0,0,9995,39360,0.0307,277.5192,0.0000631,159.6963,70.2279,1.00273195 
YAOGAN 18               ,39363U,13059A,20303.58765233,.00042774,00000-0,23880-3,0,9997,39363,97.2340,359.4916,0.0020053,58.9604,76.2391,15.78996535
RADUGA-1M 3             ,39375U,13062A,20303.77757597,.00000158,00000-0,10000-3,0,9999,39375,0.7626,96.2356,0.0005687,326.4463,290.7695,1.00275086 
STPSAT-3                ,39380U,13064A,20303.24049691,.00001567,00000-0,47132-4,0,9990,39380,40.5014,5.7746,0.0003634,244.3352,115.7087,15.37889362
YAOGAN 19               ,39410U,13065A,20303.50781634,.00000024,00000-0,17837-3,0,9999,39410,100.1546,347.1161,0.0008647,150.9532,209.2064,13.15264156
APRIZESAT 7             ,39416U,13066A,20303.75766054,.00000084,00000-0,16063-4,0,9999,39416,97.5299,304.9857,0.0041675,159.2809,201.0107,14.83995562
ZACUBE-1 (TSHEPISOSAT)  ,39417U,13066B,20303.51820302,.00000263,00000-0,39250-4,0,9993,39417,97.5739,294.1435,0.0058290,196.9256,163.0015,14.81341715
SKYSAT-1                ,39418U,13066C,20303.45168333,.00000013,00000-0,58999-5,0,9991,39418,97.6170,19.9768,0.0023269,105.6248,254.7546,14.99029379
DUBAISAT-2              ,39419U,13066D,20303.59309671,.00000194,00000-0,23185-4,0,9997,39419,97.5272,352.2566,0.0015204,114.0090,246.2715,14.94176563
OPTOS                   ,39420U,13066E,20303.58288994,.00000294,00000-0,59121-4,0,9992,39420,97.7871,242.4576,0.0138680,82.4439,279.2492,14.62428780
STSAT-3                 ,39422U,13066G,20303.83520572,.00000422,00000-0,49106-4,0,9998,39422,97.5009,329.7969,0.0024623,105.9869,254.4067,14.89870484
WNISAT-1                ,39423U,13066H,20303.72832632,.00000012,00000-0,12134-4,0,9996,39423,97.7966,216.0220,0.0174681,196.4999,163.0474,14.53148003
APRIZESAT 8             ,39425U,13066K,20303.54163746,.00000082,00000-0,16802-4,0,9994,39425,97.5631,295.2220,0.0051524,192.1054,167.8926,14.81209003
TRITON-1                ,39427U,13066M,20303.82066604,.00000433,00000-0,76508-4,0,9991,39427,97.7434,257.4010,0.0113942,9.0596,351.2629,14.68073180
GOMX-1                  ,39430U,13066Q,20303.43120051,.00000232,00000-0,50362-4,0,9996,39430,97.7985,233.9126,0.0151846,122.2146,239.3873,14.59454167
FIRST-MOVE              ,39439U,13066Z,20303.50628631,.00000558,00000-0,73840-4,0,9997,39439,97.5808,295.0630,0.0064539,196.0412,163.8760,14.82261384
CUBEBUG-2 (LO-74)       ,39440U,13066AA,20303.51052127,.00000291,00000-0,47435-4,0,9996,39440,97.6466,278.7096,0.0078544,265.0034,94.2207,14.76079645
NEE-02 KRYSAOR          ,39441U,13066AB,20303.47762998,.00000211,00000-0,37198-4,0,9993,39441,97.6548,276.1230,0.0080128,274.9712,84.2354,14.75064983
FUNCUBE-1 (AO-73)       ,39444U,13066AE,20303.70831919,.00000357,00000-0,49866-4,0,9998,39444,97.5669,296.6209,0.0057607,187.7788,172.2538,14.82209054
UWE-3                   ,39446U,13066AG,20303.47271669,.00000268,00000-0,42085-4,0,9991,39446,97.6115,285.8054,0.0068620,231.9201,127.5809,14.78611478
SWARM B                 ,39451U,13067A,20303.54545731,.00000551,00000-0,22724-4,0,9993,39451,87.7550,239.6395,0.0004042,80.5816,279.5887,15.21814261
SWARM A                 ,39452U,13067B,20303.55776833,.00001913,00000-0,39871-4,0,9998,39452,87.3590,81.8800,0.0002268,102.0929,258.0583,15.44824303
SWARM C                 ,39453U,13067C,20303.55767058,.00001913,00000-0,39872-4,0,9999,39453,87.3441,82.5654,0.0002266,102.0301,258.1211,15.44824158
SHIYAN 5 (SY-5)         ,39455U,13068A,20303.79803318,.00000067,00000-0,31620-4,0,9990,39455,98.1041,229.2449,0.0013981,61.7726,298.4877,14.43957304
SES-8                   ,39460U,13071A,20303.44872490,-.00000270,00000-0,00000-0,0,9990,39460,0.0196,235.6962,0.0001443,297.5947,121.5145,1.00273393 
AEROCUBE 5A             ,39465U,13072D,20303.82301332,.00013794,00000-0,10685-2,0,9996,39465,120.4957,290.0848,0.0266633,24.9276,336.4401,14.77838494
AEROCUBE 5B             ,39466U,13072E,20303.81579084,.00011410,00000-0,74944-3,0,9999,39466,120.4843,334.2399,0.0237525,36.0071,325.6741,14.87996182
INMARSAT 5-F1           ,39476U,13073A,20303.51406464,.00000029,00000-0,00000-0,0,9992,39476,0.0209,249.7195,0.0000203,207.5517,188.6935,1.00269329 
TKSAT-1 (TUPAC KATARI)  ,39481U,13075A,20303.52320521,-.00000193,00000-0,00000-0,0,9993,39481,0.0205,259.5551,0.0002183,323.4384,276.4615,1.00267993 
COSMOS 2488             ,39483U,13076A,20303.49034355,.00000022,00000-0,88389-4,0,9999,39483,82.4895,10.4223,0.0018182,255.2409,104.6656,12.42872853
COSMOS 2489             ,39484U,13076B,20303.78742271,.00000017,00000-0,53003-4,0,9994,39484,82.4940,10.9902,0.0020527,256.3069,103.5725,12.42878213
COSMOS 2490             ,39485U,13076C,20303.52013762,.00000015,00000-0,38615-4,0,9993,39485,82.4882,10.1372,0.0019946,273.1733,86.7064,12.42877672
EXPRESS-AM5             ,39487U,13077A,20303.38589024,-.00000280,00000-0,00000-0,0,9997,39487,0.0143,293.9135,0.0001050,89.9489,293.2924,1.00270433 
GSAT-14                 ,39498U,14001A,20303.43313340,-.00000078,00000-0,00000-0,0,9994,39498,0.0225,259.2859,0.0005221,337.2395,31.6583,1.00271712 
THAICOM 6               ,39500U,14002A,20303.51720514,-.00000121,00000-0,00000-0,0,9992,39500,0.0831,110.5373,0.0003768,74.0029,118.4778,1.00271900 
TDRS 12                 ,39504U,14004A,20303.42156977,-.00000277,00000-0,00000-0,0,9996,39504,4.4945,339.4715,0.0002634,218.6650,310.9351,1.00271252 
ABS-2                   ,39508U,14006A,20303.56746769,-.00000085,00000-0,00000-0,0,9998,39508,0.0245,100.2867,0.0003159,115.8971,101.3836,1.00270423 
ATHENA-FIDUS            ,39509U,14006B,20303.77757597,.00000156,00000-0,00000+0,0,9990,39509,0.0180,241.6425,0.0001465,343.7510,130.9117,1.00273235 
TURKSAT 4A              ,39522U,14007A,20303.55813292,.00000146,00000-0,00000-0,0,9997,39522,0.0438,269.9583,0.0004693,328.6481,42.7115,1.00275545 
NAVSTAR 69 (USA 248)    ,39533U,14008A,20302.54194642,-.00000047,00000-0,00000-0,0,9990,39533,53.7302,233.2993,0.0048385,201.3682,158.4252,2.00574727 
GPM-CORE                ,39574U,14009C,20303.82408242,.00004475,00000-0,69480-4,0,9991,39574,65.0074,54.5968,0.0010575,277.2666,82.7277,15.55415161
EXPRESS-AT1             ,39612U,14010A,20302.96716263,.00000076,00000-0,00000+0,0,9996,39612,0.0116,333.3700,0.0000204,234.4598,234.1467,1.00274108 
EXPRESS-AT2             ,39613U,14010B,20303.52966101,-.00000281,00000-0,00000-0,0,9998,39613,0.0113,306.3755,0.0000533,317.5167,104.9750,1.00272665 
AMAZONAS 4A             ,39616U,14011A,20303.55855499,-.00000251,00000-0,00000+0,0,9998,39616,0.0785,72.4103,0.0003096,134.8434,318.1458,1.00263485 
ASTRA 5B                ,39617U,14011B,20303.50778366,.00000155,00000-0,00000-0,0,9994,39617,0.0583,303.6670,0.0004447,262.2855,46.6903,1.00274875 
COSMOS 2492 [GLONASS-M] ,39620U,14012A,20303.67996536,-.00000082,00000-0,10000-3,0,9992,39620,65.7898,23.1011,0.0011807,318.1396,125.9160,2.13103221 
SJ-11-06                ,39624U,14014A,20303.74869918,.00000043,00000-0,19111-4,0,9998,39624,98.2244,350.7110,0.0013520,303.1472,56.8420,14.59068698
SENTINEL-1A             ,39634U,14016A,20303.77329643,-.00000084,00000-0,-81744-5,0,9999,39634,98.1825,308.8511,0.0001331,85.5781,274.5571,14.59197975
IRNSS-1B                ,39635U,14017A,20303.51240716,.00000073,00000-0,00000-0,0,9993,39635,29.1355,274.9931,0.0018931,191.4897,171.2960,1.00274067 
LUCH 5V                 ,39727U,14023A,20303.52043288,-.00000269,00000-0,00000-0,0,9996,39727,0.4368,8.2036,0.0001041,170.6134,141.5067,1.00277619 
KAZSAT-3                ,39728U,14023B,20303.60953300,.00000063,00000-0,00000-0,0,9992,39728,0.0108,207.8415,0.0000682,101.8412,6.6313,1.00264011 
KAZEOSAT 1              ,39731U,14024A,20303.57559346,-.00000011,00000-0,94666-5,0,9995,39731,98.3055,13.1515,0.0001092,85.2459,274.8857,14.42069888
NAVSTAR 70 (USA 251)    ,39741U,14026A,20303.32071062,-.00000083,00000-0,00000-0,0,9998,39741,56.2406,51.5393,0.0021287,291.0206,68.7471,2.00567776 
COSMOS 2496             ,39761U,14028A,20303.80004854,.00000007,00000-0,-18096-4,0,9994,39761,82.4445,316.8145,0.0018358,237.1384,122.7934,12.42877848
COSMOS 2497             ,39762U,14028B,20303.53080938,.00000020,00000-0,74820-4,0,9993,39762,82.4491,317.8644,0.0018957,230.7880,129.1524,12.42879809
COSMOS 2498             ,39763U,14028C,20303.50695610,.00000009,00000-0,-56155-5,0,9990,39763,82.4454,317.1194,0.0019560,231.2852,128.6479,12.42889391
ALOS-2                  ,39766U,14029A,20303.76234945,.00000039,00000-0,12068-4,0,9998,39766,97.9224,38.4375,0.0001462,93.8949,266.2435,14.79471767
UNIFORM 1               ,39767U,14029B,20303.73864036,.00000216,00000-0,32450-4,0,9990,39767,97.8510,35.4136,0.0004863,235.9295,124.1454,14.83889006
SOCRATES                ,39768U,14029C,20303.75128093,.00000151,00000-0,24315-4,0,9998,39768,97.8658,38.9173,0.0005798,264.6488,95.4064,14.84493232
RISING 2                ,39769U,14029D,20303.81440979,.00000089,00000-0,17634-4,0,9992,39769,97.8347,29.8651,0.0003423,209.2826,150.8199,14.82169687
SPROUT                  ,39770U,14029E,20303.78790877,.00000856,00000-0,99441-4,0,9993,39770,97.9049,49.5656,0.0008016,242.9586,117.0807,14.87931574
EUTELSAT 3B             ,39773U,14030A,20303.71748266,.00000021,00000-0,00000+0,0,9998,39773,0.0769,335.0846,0.0006597,222.5591,102.2664,1.00272606 
COSMOS 2500 [GLONASS-M] ,40001U,14032A,20301.52353185,-.00000093,00000-0,00000-0,0,9996,40001,65.7288,23.0799,0.0008303,199.9857,249.9468,2.13102449 
KAZEOSAT 2              ,40010U,14033A,20303.83524001,.00000052,00000-0,13121-4,0,9996,40010,97.7879,196.2573,0.0014852,222.0912,137.9160,14.82068563
HODOYOSHI-4             ,40011U,14033B,20303.82900930,.00000132,00000-0,23476-4,0,9998,40011,97.7551,187.8342,0.0025381,222.2338,137.6916,14.81228984
UNISAT-6                ,40012U,14033C,20303.59801619,.00000254,00000-0,44986-4,0,9991,40012,97.6941,151.8855,0.0056933,287.3341,72.1646,14.74173797
DEIMOS-2                ,40013U,14033D,20303.81770535,.00000192,00000-0,28876-4,0,9990,40013,97.8033,203.6263,0.0000427,57.9440,302.1816,14.84710300
BUGSAT-1 (TITA)         ,40014U,14033E,20303.87945130,.00001073,00000-0,10164-3,0,9991,40014,98.0813,269.7031,0.0030665,205.2670,154.7052,14.95544421
HODOYOSHI-3             ,40015U,14033F,20303.58757801,.00000110,00000-0,21845-4,0,9996,40015,97.7157,173.7082,0.0035727,242.5947,117.1628,14.78616492
SAUDISAT 4              ,40016U,14033G,20303.56841219,.00000055,00000-0,15300-4,0,9999,40016,97.6912,158.6712,0.0046894,272.8763,86.7080,14.75307498
APRIZESAT 9             ,40018U,14033J,20303.49914661,.00000037,00000-0,13998-4,0,9996,40018,97.7003,136.2183,0.0070664,328.1894,31.5054,14.70001632
APRIZESAT 10            ,40019U,14033K,20303.48497048,.00000062,00000-0,18850-4,0,9991,40019,97.7246,125.6285,0.0084240,0.2938,359.8302,14.67060184
BRITE-CA1 (TORONTO)     ,40020U,14033L,20303.47165437,.00000097,00000-0,24931-4,0,9991,40020,97.7312,124.0275,0.0087504,5.9517,354.2706,14.66668541
DUCHIFAT-1              ,40021U,14033M,20303.77235253,.00000743,00000-0,80931-4,0,9999,40021,97.9494,235.8729,0.0012139,199.2176,160.8585,14.91019536
NANOSATC-BR1            ,40024U,14033Q,20303.80362397,.00000513,00000-0,58893-4,0,9993,40024,97.9320,231.8336,0.0011372,203.8337,156.2355,14.90171690
QB50P1                  ,40025U,14033R,20303.77259691,.00000372,00000-0,45355-4,0,9994,40025,97.9174,228.0719,0.0011487,212.2117,147.8399,14.89219734
DTUSAT-2                ,40030U,14033W,20303.77431532,.00000357,00000-0,44155-4,0,9996,40030,97.9036,225.2361,0.0011008,207.8893,152.1734,14.88788795
QB50P2                  ,40032U,14033Y,20303.79769165,.00000425,00000-0,51428-4,0,9993,40032,97.9044,225.2629,0.0010954,208.8234,151.2379,14.88740743
PERSEUS-M2              ,40037U,14033AD,20303.74875167,.00000170,00000-0,25334-4,0,9997,40037,97.8852,219.0518,0.0013234,228.4876,131.5205,14.86578449
PERSEUS-M1              ,40039U,14033AF,20303.52327585,.00000125,00000-0,20426-4,0,9998,40039,97.8808,217.4572,0.0013100,227.3110,132.7002,14.86198631
POLYITAN-1              ,40042U,14033AJ,20303.79118052,.00000499,00000-0,59106-4,0,9999,40042,97.9263,228.7126,0.0013773,203.5982,156.4605,14.88974316
TIGRISAT                ,40043U,14033AK,20303.59086361,.00000194,00000-0,35950-4,0,9998,40043,97.6922,153.2574,0.0058536,285.5473,73.9279,14.74423614
LEMUR-1                 ,40044U,14033AL,20303.57806835,.00000191,00000-0,35697-4,0,9998,40044,97.6922,152.6148,0.0057706,287.7850,71.7068,14.74257572
AEROCUBE 6A             ,40045U,14033AM,20303.54289379,.00000394,00000-0,63580-4,0,9991,40045,97.7172,159.3550,0.0056449,276.4281,83.0503,14.75640967
AEROCUBE 6B             ,40046U,14033AN,20303.55306751,.00000390,00000-0,63142-4,0,9997,40046,97.7075,158.4805,0.0055567,275.3875,84.0998,14.75644221
SPOT 7                  ,40053U,14034A,20303.83121641,-.00000039,00000-0,14162-5,0,9990,40053,98.1686,8.7278,0.0001071,84.9030,275.2291,14.58563324
CANX-4                  ,40055U,14034C,20303.63885664,.00000124,00000-0,26385-4,0,9995,40055,98.2753,73.4234,0.0015486,95.2100,265.0876,14.74961744
CANX-5                  ,40056U,14034D,20303.64234294,.00000135,00000-0,28075-4,0,9994,40056,98.2754,73.4170,0.0015529,95.4322,264.8658,14.74953713
OCO 2                   ,40059U,14035A,20303.57110879,.00000050,00000-0,21120-4,0,9992,40059,98.2021,242.3270,0.0001190,89.5300,270.6035,14.57120692
GONETS-M 8              ,40061U,14036A,20303.83049674,.00000003,00000-0,-48467-4,0,9991,40061,82.5084,144.8152,0.0029276,316.8029,43.0755,12.42899493
GONETS-M 9              ,40062U,14036B,20303.48558113,.00000009,00000-0,-50549-5,0,9997,40062,82.5079,145.0322,0.0022373,322.0261,37.9244,12.42884123
GONETS-M 10             ,40063U,14036C,20303.78227051,.00000007,00000-0,-18923-4,0,9992,40063,82.5075,144.7853,0.0021225,307.4020,52.5119,12.42888245
METEOR-M 2              ,40069U,14037A,20303.71067051,-.00000044,00000-0,-11786-5,0,9997,40069,98.4901,336.0852,0.0004528,247.6949,112.3745,14.20676285
MKA-PN 2 (RELEC)        ,40070U,14037B,20303.53135786,.00000045,00000-0,20852-4,0,9992,40070,98.0589,337.1505,0.0136735,329.3568,29.9693,14.52155157
DX1                     ,40071U,14037C,20303.79621578,.00000139,00000-0,25349-4,0,9990,40071,98.4618,129.6713,0.0009613,68.4559,291.7673,14.81404297
SKYSAT-2                ,40072U,14037D,20303.78846004,.00000127,00000-0,23879-4,0,9996,40072,98.4621,129.5198,0.0007550,68.9821,291.2197,14.81327474
UKUBE-1                 ,40074U,14037F,20303.78627384,.00000364,00000-0,50592-4,0,9991,40074,98.4485,140.1145,0.0005440,53.0758,307.0954,14.84350275
AISSAT 2                ,40075U,14037G,20303.49470270,.00000191,00000-0,31115-4,0,9998,40075,98.4569,134.3952,0.0006700,80.7788,279.4189,14.82553108
TECHDEMOSAT-1 (TDS-1)   ,40076U,14037H,20303.55905208,.00000448,00000-0,60293-4,0,9994,40076,98.4492,131.4450,0.0006791,183.0232,177.0941,14.84545703
O3B FM3                 ,40079U,14038A,20303.43196765,-.00000025,00000-0,00000-0,0,9993,40079,0.0532,7.2133,0.0003233,165.1222,187.6753,5.001156511
O3B FM7                 ,40080U,14038B,20303.37844688,-.00000025,00000-0,00000-0,0,9992,40080,0.0572,5.1743,0.0003787,238.8933,115.8992,5.001156071
O3B FM6                 ,40081U,14038C,20301.80549354,-.00000028,00000-0,00000-0,0,9994,40081,0.0527,6.3182,0.0002762,210.5291,143.1387,5.001160281
O3B FM8                 ,40082U,14038D,20303.05855026,-.00000026,00000-0,00000-0,0,9998,40082,0.0527,2.6632,0.0002588,215.5525,141.7717,5.001153021
ORBCOMM FM109           ,40086U,14040A,20303.35452437,.00000039,00000-0,47284-4,0,9999,40086,47.0051,56.7903,0.0001913,132.3720,227.7326,14.54815993
ORBCOMM FM107           ,40087U,14040B,20303.58340098,.00000044,00000-0,48553-4,0,9990,40087,47.0071,56.3453,0.0002011,145.4874,214.6141,14.54817914
ORBCOMM FM103           ,40091U,14040F,20303.60652900,.00000040,00000-0,47630-4,0,9997,40091,47.0077,56.5378,0.0001878,127.7059,232.3996,14.54824835
USA 253                 ,40099U,14043A,20303.51092414,.00000141,00000-0,00000+0,0,9993,40099,0.1026,107.7038,0.0005037,99.2747,62.4932,1.00089029 
USA 254                 ,40100U,14043B,20303.57561050,.00000131,00000-0,00000+0,0,9998,40100,0.8858,95.3845,0.0011431,350.3390,357.9462,1.00270330 
NAVSTAR 71 (USA 256)    ,40105U,14045A,20302.91559633,.00000050,00000-0,00000-0,0,9997,40105,54.5982,170.6207,0.0017063,102.1472,258.1406,2.00568613 
ASIASAT 8               ,40107U,14046A,20303.33660560,-.00000033,00000-0,00000-0,0,9991,40107,0.0130,216.1197,0.0002350,333.9584,325.3536,1.00272203 
YAOGAN 20A              ,40109U,14047A,20303.62528026,-.00000075,00000-0,22692-4,0,9997,40109,63.3930,272.2811,0.0207118,6.2027,354.1486,13.45192490
YAOGAN 20B              ,40110U,14047B,20303.92284946,-.00000008,00000-0,12228-3,0,9991,40110,63.3939,272.3780,0.0207035,6.2591,354.0949,13.45192036
YAOGAN 20C              ,40111U,14047C,20303.92257667,-.00000045,00000-0,68020-4,0,9995,40111,63.3929,272.2748,0.0207102,6.4209,353.9392,13.45192887
WORLDVIEW-3 (WV-3)      ,40115U,14048A,20303.77300001,.00000039,00000-0,10614-4,0,9992,40115,97.7678,16.4525,0.0000882,115.5032,244.6274,14.85147958
GAOFEN 2                ,40118U,14049A,20303.80510170,.00000114,00000-0,21544-4,0,9998,40118,97.8299,17.9520,0.0009390,92.4314,267.7974,14.80660039
BRITE-PL2 (HEWELIUSZ)   ,40119U,14049B,20303.78837899,.00000154,00000-0,24694-4,0,9999,40119,97.8942,34.6789,0.0018097,34.1884,326.0492,14.84547303
GSAT0201 (GALILEO 5)    ,40128U,14050A,20303.07372776,-.00000106,00000-0,00000+0,0,9999,40128,50.5454,356.0449,0.1657142,103.7592,275.1814,1.85519406 
GSAT0202 (GALILEO 6)    ,40129U,14050B,20301.18095993,-.00000108,00000-0,00000-0,0,9996,40129,50.5811,355.1615,0.1654913,104.5121,274.3681,1.85520033 
LING QIAO               ,40136U,14051A,20303.85982403,-.00000009,00000-0,13344-4,0,9991,40136,98.5479,289.3291,0.0022146,86.7240,273.6485,14.29686249
CHUANGXIN 1-04 (CX-1-04),40137U,14051B,20303.84988009,-.00000002,00000-0,16194-4,0,9998,40137,98.5486,289.2367,0.0023802,87.9110,272.4803,14.29627327
ASIASAT 6               ,40141U,14052A,20303.52618519,-.00000362,00000-0,00000-0,0,9999,40141,0.0386,88.8062,0.0000828,112.6145,146.2429,1.00270783 
YAOGAN 21               ,40143U,14053A,20303.85095834,.00001283,00000-0,56403-4,0,9991,40143,97.4258,9.3276,0.0017179,154.0166,317.6365,15.23601967
TIANTUO 2               ,40144U,14053B,20303.80125008,.00001205,00000-0,37727-4,0,9996,40144,97.2429,24.3856,0.0011604,175.5307,333.0753,15.34991133
